"0,2-d","1,2-d","3,2-d","4,2-d"
64,3,0,0
157,20,3,0
115,23,9,9
98,12,6,9
97,12,6,9
84,8,3,0
151,12,0,0
234,34,12,27
171,31,21,54
149,19,9,27
173,26,18,63
171,23,15,36
149,21,9,9
150,20,12,54
150,20,12,54
150,20,12,54
172,27,18,54
154,20,9,27
194,18,6,9
192,15,6,9
170,11,6,9
193,18,12,27
131,22,12,54
97,15,3,0
129,18,3,0
107,16,3,0
96,14,3,0
108,20,12,54
108,20,12,54
112,18,6,9
108,20,12,54
94,12,0,0
111,18,6,9
72,4,0,0
107,11,9,27
108,13,9,27
90,10,9,27
110,14,12,54
110,14,12,54
110,14,12,54
132,14,6,9
64,4,3,0
69,5,0,0
130,17,12,36
112,11,9,27
108,11,6,9
87,12,12,54
87,12,12,54
87,12,12,54
94,15,9,9
84,9,3,0
78,5,0,0
83,10,6,0
78,6,3,0
113,16,9,27
68,5,3,0
37,3,0,0
137,12,3,0
65,7,3,0
60,8,3,0
123,7,3,0
31,2,0,0
27,4,3,0
27,2,0,0
86,8,3,0
81,2,0,0
67,6,0,0
72,6,6,9
76,6,6,9
108,13,0,0
97,8,0,0
113,9,3,0
100,10,0,0
63,10,6,9
109,11,3,0
71,5,0,0
72,7,3,0
71,6,0,0
105,6,0,0
56,10,6,9
36,6,6,9
36,6,6,9
36,6,6,9
36,6,6,9
36,6,6,9
36,6,6,9
36,6,6,9
30,4,3,0
28,5,3,0
109,12,3,0
107,11,6,9
102,9,6,9
29,6,6,9
158,16,6,9
147,14,3,0
137,14,3,0
67,11,6,9
63,13,9,9
54,6,0,0
60,9,3,0
133,12,6,9
129,10,6,9
150,17,9,18
60,7,3,0
76,10,6,9
63,9,6,9
78,5,0,0
57,7,6,9
76,10,3,0
56,7,3,0
35,7,6,9
28,5,3,0
58,7,0,0
39,10,3,0
38,9,3,0
44,3,3,0
30,5,3,0
68,13,6,9
40,7,6,9
50,8,0,0
47,8,6,9
43,5,0,0
132,11,3,0
121,11,0,0
38,1,0,0
102,5,0,0
39,8,6,0
38,7,3,0
58,1,0,0
34,8,6,0
48,9,6,9
64,10,6,9
64,10,6,9
61,8,3,0
39,0,0,0
23,1,0,0
133,14,3,0
98,2,0,0
36,4,3,0
37,5,3,0
36,4,0,0
83,7,3,0
74,9,6,9
73,9,6,9
56,11,6,9
26,3,3,0
92,10,6,9
115,13,3,0
198,21,12,45
163,13,6,9
164,23,18,81
164,23,18,72
147,19,15,45
173,22,15,63
143,15,9,27
167,19,12,45
167,18,12,45
176,16,9,27
70,2,0,0
104,6,0,0
132,11,6,9
133,22,15,63
116,18,12,45
142,20,15,63
112,13,9,27
116,16,9,27
142,19,12,45
125,19,15,45
95,12,9,27
111,8,3,0
108,8,3,0
135,7,3,0
115,5,3,0
121,14,9,27
42,10,9,27
142,1,0,0
157,5,0,0
155,6,0,0
205,21,9,18
199,19,6,9
200,19,6,9
208,23,12,54
208,23,12,54
220,27,9,18
219,24,12,54
200,17,3,0
222,30,12,18
211,24,6,9
203,18,3,0
221,26,12,18
218,24,9,0
238,31,3,0
224,30,18,63
208,23,12,54
169,10,9,27
167,10,9,27
176,16,12,36
166,9,6,9
191,15,12,36
135,3,3,0
152,9,3,0
176,12,9,18
175,14,6,9
176,13,9,18
193,18,6,9
147,7,6,9
148,7,6,9
169,13,9,18
163,9,3,0
151,10,6,9
147,9,6,9
168,15,9,9
184,18,9,9
186,16,3,0
185,14,9,18
202,21,6,9
142,3,3,0
149,8,3,0
164,14,3,0
161,10,6,0
131,0,0,0
161,13,3,0
150,9,3,0
165,11,3,0
156,9,3,0
139,6,3,0
163,13,0,0
179,15,3,0
167,7,6,9
186,17,9,9
173,9,3,0
204,17,6,9
142,3,3,0
146,4,0,0
164,7,0,0
152,9,3,0
164,8,6,9
182,17,6,9
131,0,0,0
163,11,6,9
164,12,6,9
159,12,12,54
170,13,12,54
175,17,12,54
159,12,12,54
165,12,3,0
167,14,3,0
183,14,0,0
170,13,12,54
175,17,12,54
159,12,12,54
148,7,0,0
179,15,3,0
185,25,15,18
174,20,12,9
184,16,6,9
164,13,3,0
187,20,6,9
153,10,9,27
162,13,9,27
177,10,9,27
186,21,15,54
170,13,12,54
170,11,6,0
167,6,3,0
201,18,6,9
161,10,3,0
176,22,12,9
184,19,6,0
172,19,6,0
183,19,6,0
189,23,9,9
161,14,6,0
157,12,3,0
155,11,3,0
184,15,3,0
183,15,6,0
180,17,9,0
216,12,6,9
191,13,9,9
160,13,9,27
175,10,9,27
153,13,12,9
157,11,3,0
174,17,9,9
182,16,6,0
193,11,3,0
165,10,0,0
202,20,6,9
153,10,3,0
170,15,6,9
154,11,3,0
159,12,6,9
184,16,12,36
194,19,0,0
174,9,6,9
226,15,6,9
175,12,0,0
175,17,12,54
7,0,0,0
32,9,9,27
67,9,3,0
8,0,0,0
98,9,3,0
90,7,3,0
86,6,0,0
39,4,0,0
15,1,0,0
21,4,3,0
21,4,3,0
20,4,3,0
20,4,3,0
22,6,6,0
133,4,3,0
115,8,3,0
103,2,0,0
95,3,3,0
89,5,3,0
243,24,9,27
224,18,9,27
245,23,9,27
210,15,9,27
127,7,3,0
116,4,3,0
76,4,3,0
76,4,3,0
117,7,3,0
99,5,3,0
88,8,3,0
87,7,3,0
87,7,3,0
106,11,3,0
106,10,6,9
105,10,9,9
92,6,3,0
92,12,9,18
92,5,0,0
84,6,3,0
87,8,6,9
88,4,0,0
176,17,9,27
197,19,9,27
162,12,9,27
178,15,9,27
143,12,9,27
164,15,9,27
75,3,3,0
84,5,3,0
71,0,0,0
75,3,3,0
25,2,0,0
16,0,0,0
56,10,6,0
45,6,3,0
63,6,3,0
95,9,3,0
77,3,3,0
36,3,3,0
32,3,3,0
40,3,3,0
24,3,3,0
20,1,0,0
33,3,3,0
35,3,3,0
34,6,3,0
31,5,3,0
34,6,3,0
36,5,0,0
29,5,3,0
39,5,0,0
37,5,3,0
34,4,3,0
24,3,3,0
98,11,3,0
39,2,0,0
101,12,6,9
54,9,6,9
22,1,0,0
80,10,3,0
87,11,6,9
21,1,0,0
85,12,6,9
79,8,6,9
90,7,3,0
90,8,3,0
80,8,6,9
42,5,3,0
42,6,3,0
30,6,6,9
31,6,6,9
25,6,6,9
46,11,6,0
30,3,0,0
13,3,3,0
16,3,3,0
17,2,0,0
32,5,3,0
19,4,3,0
12,0,0,0
28,4,3,0
39,5,3,0
49,7,3,0
30,4,3,0
29,4,3,0
53,9,6,0
59,7,3,0
54,6,3,0
60,5,3,0
69,12,9,0
60,8,3,0
66,10,3,0
28,3,3,0
29,4,3,0
28,5,3,0
22,3,3,0
37,2,0,0
79,7,6,9
80,7,6,9
101,10,9,18
95,8,6,9
96,9,6,9
91,12,12,54
102,12,12,54
107,14,12,54
91,12,12,54
102,12,12,54
107,14,12,54
91,12,12,54
117,12,9,18
106,9,6,9
119,11,6,9
118,17,12,54
102,12,12,54
93,7,3,0
108,10,6,9
115,9,3,0
121,13,6,9
116,6,3,0
114,10,3,0
142,14,6,9
121,12,6,9
126,12,6,9
107,14,12,54
112,14,6,9
112,15,12,54
117,19,18,63
112,15,12,54
93,3,3,0
83,5,3,0
89,3,3,0
96,10,6,9
96,14,12,54
91,12,12,54
96,14,12,54
48,10,9,27
57,11,9,27
72,13,9,27
55,11,9,27
70,13,9,27
54,11,9,18
79,17,15,45
58,9,6,9
69,13,9,18
48,8,6,9
76,17,3,0
74,16,3,0
73,11,6,9
56,8,3,0
45,5,3,0
45,5,3,0
53,2,0,0
41,4,0,0
43,5,3,0
42,5,3,0
37,3,3,0
32,4,3,0
23,3,3,0
71,12,6,9
72,19,12,27
89,13,9,18
54,7,0,0
57,11,6,9
71,13,6,9
89,15,9,18
51,11,6,9
50,11,6,9
51,11,6,9
57,13,6,9
74,9,6,9
29,6,6,9
30,6,6,9
29,6,6,9
43,7,6,9
44,8,6,9
34,3,3,0
32,3,3,0
17,3,3,0
62,11,3,0
29,8,6,9
50,8,6,9
46,7,6,9
81,11,3,0
80,16,12,9
55,7,3,0
67,12,3,0
98,17,15,45
66,15,12,36
56,9,3,0
63,13,9,27
68,17,12,27
83,13,12,36
80,11,9,27
85,14,9,27
39,5,3,0
50,9,3,0
48,10,9,27
53,13,9,27
50,12,9,27
44,8,3,0
20,8,3,0
69,6,0,0
27,8,3,0
24,8,3,0
24,6,3,0
58,5,3,0
47,6,3,0
51,6,3,0
63,6,0,0
32,5,3,0
32,6,3,0
52,4,3,0
8,2,0,0
62,14,6,9
80,7,6,9
68,13,3,0
99,14,6,9
76,13,3,0
129,17,6,0
66,12,3,0
62,14,6,9
63,14,6,9
60,12,3,0
62,16,9,9
158,24,6,9
172,23,6,9
103,6,6,9
57,5,3,0
75,3,3,0
75,3,3,0
163,22,6,9
94,6,6,9
114,9,3,0
108,8,3,0
108,9,6,9
44,8,6,9
43,7,6,9
44,7,6,9
33,3,3,0
27,7,6,9
30,8,6,9
22,8,6,9
33,6,6,9
25,6,6,9
28,7,6,9
36,7,6,9
28,7,6,9
31,9,9,9
26,5,3,0
18,5,3,0
77,7,6,9
71,5,0,0
19,0,0,0
53,12,12,54
58,12,12,54
42,12,12,54
69,15,12,54
53,12,12,54
58,12,12,54
62,7,3,0
42,11,6,0
25,4,3,0
29,4,3,0
69,15,12,54
53,12,12,54
58,12,12,54
71,13,6,9
84,10,6,9
50,6,3,0
55,6,3,0
67,9,3,0
52,4,0,0
41,10,9,27
56,10,9,27
24,5,0,0
65,11,9,27
29,3,0,0
23,1,0,0
69,15,12,54
39,1,0,0
28,2,0,0
26,1,0,0
30,4,3,0
31,4,3,0
30,3,3,0
49,8,3,0
69,4,0,0
54,6,3,0
51,4,3,0
111,6,3,0
105,5,3,0
41,8,6,9
40,7,6,9
41,7,6,9
39,5,3,0
53,5,3,0
38,3,3,0
18,0,0,0
58,9,3,0
77,9,3,0
71,9,3,0
52,5,0,0
45,5,3,0
39,7,3,0
45,5,3,0
71,8,3,0
72,8,3,0
48,8,3,0
76,10,3,0
87,7,3,0
69,9,6,9
120,18,9,9
97,10,3,0
72,8,3,0
65,2,0,0
24,6,3,0
63,11,9,27
35,6,3,0
52,9,6,9
51,3,0,0
56,3,3,0
28,3,3,0
28,3,3,0
28,3,3,0
83,13,12,36
80,11,9,27
85,12,9,27
38,6,6,9
39,6,6,9
38,6,6,9
48,10,9,27
53,11,9,27
50,10,9,27
25,7,3,0
35,7,3,0
23,5,0,0
26,5,0,0
27,3,3,0
24,3,3,0
62,11,9,18
41,8,6,9
66,9,6,9
56,8,6,9
22,3,0,0
172,25,6,9
107,18,9,9
106,17,0,0
97,12,3,0
102,16,9,9
97,12,3,0
98,10,0,0
95,10,0,0
148,16,0,0
119,8,6,9
187,12,6,9
122,10,6,9
146,11,6,9
81,10,6,9
80,10,0,0
149,15,12,18
151,8,0,0
144,11,6,9
137,6,0,0
79,10,6,9
85,10,3,0
82,15,6,0
77,9,3,0
75,10,3,0
88,11,3,0
65,1,0,0
65,1,0,0
84,6,3,0
85,9,3,0
81,6,3,0
77,8,3,0
76,10,6,9
77,10,6,9
69,5,3,0
64,2,0,0
71,6,6,9
92,8,3,0
42,3,3,0
54,9,3,0
57,10,3,0
47,3,3,0
56,9,3,0
77,11,6,9
103,11,6,9
64,17,9,9
50,7,0,0
76,9,3,0
64,3,3,0
114,9,6,9
75,11,6,9
101,11,6,9
50,9,3,0
50,9,3,0
138,12,3,0
135,11,3,0
124,16,6,9
186,17,9,0
123,11,3,0
125,11,3,0
580,10,0,0
114,11,3,0
119,14,6,9
115,12,3,0
54,8,6,9
96,8,0,0
120,8,3,0
111,6,3,0
144,6,0,0
51,3,3,0
44,5,3,0
70,2,0,0
100,6,3,0
93,14,9,9
98,11,6,9
78,9,3,0
67,5,3,0
79,8,3,0
77,10,6,9
61,9,3,0
62,6,0,0
65,10,9,27
70,10,9,27
67,9,9,27
47,2,0,0
18,5,3,0
79,6,0,0
94,16,9,9
53,9,3,0
48,9,3,0
70,14,6,9
44,8,0,0
48,11,6,9
123,12,6,9
105,18,12,18
83,9,6,9
42,0,0,0
99,11,6,9
59,8,6,9
36,2,0,0
10,0,0,0
141,7,0,0
93,8,6,0
94,16,9,9
72,8,6,9
69,6,3,0
48,7,6,9
104,12,3,0
153,8,3,0
119,18,18,90
119,16,15,90
116,16,15,90
110,16,15,90
101,16,15,90
101,16,15,90
161,8,3,0
123,17,12,36
105,10,9,27
87,15,9,27
81,9,0,0
83,13,6,9
78,9,0,0
127,22,15,90
124,21,15,90
118,18,15,90
109,16,15,90
109,16,15,90
124,20,15,90
118,18,15,90
109,15,15,90
109,15,15,90
115,17,15,90
106,15,15,90
106,15,15,90
100,15,15,90
100,15,15,90
91,15,15,90
52,1,0,0
52,1,0,0
58,0,0,0
61,6,6,9
55,6,6,9
55,6,6,9
132,6,6,9
58,7,6,9
52,6,6,9
61,7,6,9
63,2,0,0
55,6,6,9
55,6,6,9
137,6,6,9
131,6,6,9
57,6,6,9
49,6,6,9
42,3,3,0
42,3,3,0
61,5,3,0
57,3,3,0
155,22,3,0
169,23,3,0
177,12,3,0
113,6,0,0
38,1,0,0
160,22,3,0
34,3,3,0
109,11,6,9
107,11,6,9
105,10,6,9
42,7,6,9
40,6,6,9
38,6,6,9
26,0,0,0
27,0,0,0
30,3,3,0
111,8,6,9
102,8,6,9
97,6,6,9
118,11,6,9
117,10,3,0
112,8,3,0
114,8,6,9
103,4,0,0
114,5,0,0
109,9,6,9
107,1,0,0
98,7,3,0
98,8,6,9
104,5,0,0
100,6,6,9
85,1,0,0
86,2,0,0
52,1,0,0
41,3,3,0
11,1,0,0
15,3,0,0
29,2,0,0
39,8,6,9
34,7,6,9
22,7,3,0
13,3,3,0
25,8,6,9
21,6,3,0
6,0,0,0
4,1,0,0
4,1,0,0
18,3,3,0
67,8,6,9
25,6,6,9
63,6,6,9
11,0,0,0
4,0,0,0
12,0,0,0
11,3,3,0
51,6,3,0
57,5,3,0
63,10,6,0
19,0,0,0
32,3,0,0
21,3,0,0
21,3,3,0
19,4,3,0
19,4,3,0
24,0,0,0
28,3,3,0
15,0,0,0
28,5,0,0
14,1,0,0
7,3,3,0
62,8,6,9
96,12,6,9
92,11,6,9
15,0,0,0
99,11,6,9
95,13,6,9
129,25,6,9
70,6,3,0
75,6,3,0
20,3,3,0
20,4,3,0
8,0,0,0
7,0,0,0
2,0,0,0
52,7,6,0
32,7,3,0
18,3,3,0
46,5,3,0
20,2,0,0
17,3,3,0
46,8,6,9
43,7,6,9
41,5,3,0
39,4,3,0
34,5,3,0
39,7,6,0
29,3,0,0
28,4,3,0
51,7,3,0
21,4,0,0
51,3,3,0
23,4,3,0
22,3,3,0
13,4,3,0
31,2,0,0
72,4,0,0
31,4,3,0
28,4,3,0
21,3,3,0
119,15,9,27
156,19,12,54
124,17,12,54
124,17,12,54
112,11,3,0
169,22,12,27
149,12,3,0
176,19,9,27
168,17,9,27
154,16,9,27
188,23,15,54
154,18,15,54
171,11,3,0
124,15,9,27
158,20,12,27
124,15,9,27
125,15,9,9
141,11,6,0
116,14,9,9
134,11,3,0
145,17,12,27
165,21,12,27
131,13,9,27
132,13,3,0
157,17,9,27
123,12,9,27
105,12,12,54
143,14,9,27
109,11,9,27
143,16,15,54
144,15,6,0
102,10,6,9
118,7,3,0
85,4,0,0
47,3,0,0
44,7,3,0
20,5,3,0
21,6,3,0
17,4,3,0
61,12,12,54
12,1,0,0
19,1,0,0
18,1,0,0
11,0,0,0
15,3,3,0
9,1,0,0
9,0,0,0
78,22,15,36
61,12,6,9
57,9,6,9
56,11,9,27
56,11,9,27
56,11,9,27
61,13,6,9
57,10,6,9
56,11,9,27
56,11,9,27
56,11,9,27
40,6,6,9
28,0,0,0
34,9,9,27
34,9,9,27
34,9,9,27
9,3,3,0
3,1,0,0
23,0,0,0
15,4,3,0
18,4,3,0
32,4,3,0
16,6,6,0
35,4,3,0
8,3,3,0
15,4,3,0
7,2,0,0
140,8,3,0
76,3,3,0
106,22,15,90
103,21,15,90
97,18,15,90
88,16,15,90
88,16,15,90
103,20,15,90
97,18,15,90
88,15,15,90
88,15,15,90
94,17,15,90
85,15,15,90
85,15,15,90
79,15,15,90
79,15,15,90
70,15,15,90
10,0,0,0
4,0,0,0
7,0,0,0
22,0,0,0
7,2,0,0
5,1,0,0
18,2,0,0
54,4,0,0
101,11,3,0
71,11,3,0
97,17,12,54
113,14,12,54
101,12,12,54
67,16,12,54
72,12,12,54
145,27,18,63
133,18,12,54
88,16,9,9
83,10,3,0
99,22,18,63
88,10,3,0
104,21,12,54
149,22,12,54
104,12,6,9
99,8,3,0
115,19,15,63
120,16,12,54
103,16,12,54
108,14,12,54
58,13,6,9
47,5,3,0
48,8,0,0
48,8,0,0
74,16,12,54
30,5,0,0
36,5,3,0
45,9,9,27
45,6,6,9
43,7,6,9
39,6,6,9
52,3,0,0
44,5,3,0
42,5,3,0
42,6,6,9
38,6,6,9
30,3,3,0
36,6,6,9
15,2,0,0
15,2,0,0
48,9,3,0
49,9,6,9
47,7,3,0
74,21,12,9
57,12,6,9
47,9,6,0
48,7,3,0
49,8,6,9
32,6,6,9
20,4,3,0
57,12,6,9
47,7,3,0
35,7,3,0
16,0,0,0
33,6,6,9
29,6,6,9
29,6,6,9
22,5,3,0
60,5,0,0
56,0,0,0
40,1,0,0
71,5,0,0
49,4,3,0
49,4,3,0
9,0,0,0
13,3,3,0
78,8,3,0
89,9,3,0
115,11,3,0
99,8,0,0
105,14,6,0
77,10,3,0
63,7,0,0
86,16,9,9
107,15,6,9
91,8,3,0
97,15,6,9
113,15,6,9
97,9,3,0
103,15,9,9
124,21,12,9
81,7,3,0
103,13,6,0
93,13,3,0
86,9,3,0
42,1,0,0
50,4,3,0
37,5,3,0
40,7,3,0
41,7,3,0
44,3,0,0
54,3,0,0
44,6,0,0
39,3,0,0
34,3,0,0
40,7,3,0
37,5,3,0
76,7,3,0
54,9,9,27
50,9,9,27
47,9,9,27
48,9,9,27
57,11,9,27
54,9,9,27
55,9,9,27
50,9,9,27
51,9,9,27
48,9,9,27
105,24,15,45
101,21,12,36
109,26,18,63
126,30,24,81
111,19,9,27
105,17,6,9
124,24,12,36
118,21,12,36
88,13,0,0
98,19,9,27
80,13,9,18
88,16,12,36
105,18,9,27
71,7,0,0
77,12,9,27
84,14,9,18
109,20,15,45
101,12,6,9
81,12,9,27
111,16,9,27
105,14,6,9
124,22,12,36
118,20,12,36
139,9,0,0
98,15,9,27
109,12,9,27
103,14,9,27
136,7,6,9
71,6,6,9
139,9,6,9
163,13,0,0
103,13,6,9
116,13,9,27
90,9,0,0
54,3,3,0
54,3,3,0
54,3,3,0
68,12,9,18
76,16,12,36
93,16,9,27
65,11,9,27
72,15,9,18
97,20,15,45
89,13,6,9
69,13,9,27
59,7,0,0
99,15,9,27
93,13,6,9
112,20,12,36
106,19,12,36
86,14,9,27
97,11,9,27
91,14,9,27
91,12,6,9
104,12,9,27
20,3,0,0
17,3,3,0
51,11,6,9
76,12,9,27
48,10,9,27
65,9,9,27
34,4,0,0
25,5,3,0
36,5,3,0
39,4,3,0
41,4,0,0
16,3,3,0
15,1,0,0
13,4,3,0
10,0,0,0
5,0,0,0
0,0,0,0
23,4,0,0
19,3,3,0
64,10,6,9
99,16,9,9
95,11,3,0
101,11,6,9
57,8,3,0
110,16,3,0
106,14,3,0
132,27,9,0
77,7,3,0
73,5,3,0
17,2,0,0
48,3,0,0
97,16,6,9
51,7,6,9
65,10,6,9
82,6,0,0
79,11,6,9
93,13,9,9
78,8,3,0
47,8,6,9
46,7,3,0
8,2,0,0
40,5,0,0
24,3,0,0
21,6,3,0
19,4,3,0
11,3,3,0
21,3,3,0
24,3,3,0
28,4,3,0
29,4,3,0
15,3,3,0
15,3,3,0
15,3,3,0
19,2,0,0
18,5,3,0
18,3,3,0
15,2,0,0
52,1,0,0
93,14,9,9
84,7,0,0
105,15,0,0
87,9,3,0
76,6,6,9
43,1,0,0
6,0,0,0
38,4,0,0
89,14,6,9
69,11,9,27
81,11,3,0
97,14,9,27
91,18,12,27
63,7,6,9
88,18,9,9
63,7,6,9
91,15,9,9
68,8,3,0
87,14,6,0
104,17,9,27
77,9,3,0
75,8,0,0
54,5,3,0
73,11,6,9
48,6,6,9
73,11,6,9
105,14,9,18
101,14,9,18
50,8,6,9
55,8,6,9
127,25,9,18
76,7,6,9
81,9,6,9
72,7,6,9
77,9,6,9
26,2,0,0
0,0,0,0
93,8,6,9
91,6,3,0
93,8,6,9
24,7,6,9
18,5,3,0
16,4,3,0
10,3,3,0
17,2,0,0
24,4,0,0
17,4,3,0
22,3,3,0
34,4,3,0
56,9,6,9
66,11,6,9
41,6,6,9
73,19,12,9
48,8,6,9
45,6,3,0
89,13,9,27
58,11,6,9
55,9,3,0
23,0,0,0
35,3,3,0
31,3,3,0
81,3,0,0
60,10,3,0
64,15,12,54
61,13,12,54
61,13,12,54
61,13,12,54
70,18,15,54
55,9,3,0
50,12,12,54
50,12,12,54
50,12,12,54
59,13,12,54
47,12,12,54
47,12,12,54
56,13,12,54
47,12,12,54
56,13,12,54
56,13,12,54
98,8,6,9
40,7,6,9
51,10,6,9
48,12,6,9
44,9,6,9
182,13,0,0
97,6,0,0
135,17,12,54
144,17,12,54
147,17,12,54
137,15,12,54
134,15,12,54
125,9,0,0
167,20,15,63
157,15,12,54
176,22,12,54
144,15,6,9
179,23,15,63
169,18,12,54
56,1,0,0
76,6,0,0
99,16,12,54
118,20,18,99
86,14,9,18
121,22,21,117
111,20,18,99
108,19,15,63
108,15,12,54
111,18,12,54
101,18,12,54
130,21,18,99
120,18,18,99
117,15,12,54
98,14,9,18
48,4,0,0
85,11,6,9
123,24,18,99
120,18,15,63
110,16,12,54
42,3,0,0
25,4,3,0
186,18,12,45
168,15,9,27
190,18,12,45
168,16,9,27
260,24,15,63
183,18,3,0
179,19,3,0
160,8,0,0
154,13,12,45
176,17,9,27
246,23,15,63
228,17,12,45
158,13,9,27
250,26,18,45
158,11,3,0
147,8,3,0
228,17,9,27
128,7,0,0
228,14,3,0
217,11,3,0
197,22,6,9
178,16,6,9
150,9,6,9
228,21,9,27
216,19,9,27
225,23,9,27
187,15,9,27
232,27,15,54
220,20,9,27
241,27,15,54
203,14,9,27
206,17,9,27
160,12,6,0
147,7,3,0
144,8,3,0
200,29,15,36
202,27,12,36
153,15,6,0
154,14,9,27
150,14,9,9
150,12,9,27
152,14,12,54
200,29,15,81
162,18,15,54
193,21,15,81
181,23,15,81
202,28,15,81
186,26,12,54
179,18,12,54
167,20,12,54
188,25,12,54
196,31,18,54
227,35,21,108
215,41,33,153
236,48,36,189
187,25,9,9
201,33,18,72
174,20,3,0
188,28,15,54
184,25,9,18
176,21,3,0
184,25,9,27
173,18,0,0
180,24,9,18
177,22,6,9
189,21,12,54
177,23,12,54
198,28,12,54
136,9,3,0
138,10,3,0
208,30,24,126
229,36,27,144
191,19,9,27
194,23,12,45
170,14,6,9
217,38,27,153
168,18,6,9
182,27,18,81
169,20,9,27
158,16,6,9
200,23,9,27
186,20,3,0
203,35,27,90
179,21,3,0
190,27,15,54
186,24,9,18
186,24,9,27
182,23,9,18
151,11,3,0
144,12,3,0
155,17,9,27
147,14,6,9
138,11,9,27
130,9,6,9
116,3,0,0
89,12,9,27
111,15,9,27
181,21,12,45
96,5,0,0
163,14,9,27
93,11,9,27
185,22,12,45
163,15,9,27
113,9,0,0
193,14,0,0
171,14,0,0
141,12,0,0
111,6,3,0
112,8,3,0
84,12,9,27
121,16,9,27
90,9,0,0
85,13,9,27
78,11,9,27
126,7,3,0
106,5,3,0
92,7,3,0
87,8,0,0
118,12,9,27
82,12,9,27
75,9,9,27
119,13,9,27
112,12,9,27
73,4,0,0
97,13,3,0
81,6,3,0
76,10,9,27
149,17,12,45
171,26,18,54
91,15,9,27
85,15,9,27
89,15,9,27
161,23,15,36
141,13,6,9
155,19,12,36
159,20,9,27
61,9,6,9
75,13,12,36
79,14,9,27
55,8,6,9
73,12,9,27
153,18,9,27
165,24,12,36
153,19,12,27
150,17,9,27
142,13,3,0
159,22,15,54
163,25,18,63
145,15,6,9
79,13,9,27
83,16,12,36
65,8,6,9
58,11,9,27
67,12,9,27
71,13,9,27
64,11,9,27
68,12,9,27
77,16,15,54
63,10,6,9
118,4,0,0
73,3,0,0
165,14,9,27
191,20,9,27
190,19,9,27
169,15,0,0
147,19,9,9
165,23,9,27
164,22,9,27
145,16,3,0
135,13,6,9
149,19,12,36
153,23,18,36
135,13,6,9
132,11,3,0
128,11,9,27
137,13,9,27
141,15,9,27
134,12,9,27
138,14,9,27
188,27,21,126
187,26,21,126
161,15,12,54
164,17,15,81
154,13,9,27
164,17,15,81
159,15,12,54
175,22,21,126
190,37,36,162
164,21,12,54
167,23,15,81
153,17,6,9
157,19,9,27
153,17,6,9
167,23,15,81
162,21,12,54
178,27,21,126
163,20,12,54
166,22,15,81
152,16,6,9
156,18,9,27
152,16,6,9
166,22,15,81
161,20,12,54
177,26,21,126
140,13,12,54
151,15,12,54
129,10,6,9
147,19,15,54
133,12,6,9
130,10,3,0
143,14,12,54
154,17,15,81
115,6,6,9
144,13,9,27
138,13,12,54
154,17,15,81
149,15,12,54
86,7,6,9
81,7,6,9
81,7,6,9
142,8,6,9
178,24,6,9
124,6,6,9
93,8,6,0
85,4,3,0
81,4,3,0
134,22,3,0
83,5,3,0
153,30,9,9
99,8,6,9
111,8,0,0
113,11,3,0
84,6,6,9
84,6,6,9
79,6,6,9
135,24,6,9
145,29,6,9
203,51,42,54
149,25,3,0
134,24,6,9
134,24,6,9
131,22,3,0
132,22,3,0
132,22,3,0
159,26,9,27
159,26,9,27
148,26,6,9
138,25,6,0
148,26,9,27
143,24,6,0
140,25,6,9
106,10,0,0
159,21,6,9
90,6,6,9
167,23,9,9
148,20,6,9
148,20,6,9
151,16,0,0
146,19,3,0
146,18,3,0
173,24,9,27
173,24,9,27
162,25,9,18
152,21,6,0
162,24,9,27
157,19,3,0
154,23,9,18
112,10,6,9
102,7,3,0
104,9,6,9
85,4,3,0
129,18,9,27
118,12,9,27
118,12,9,27
99,11,9,18
10,0,0,0
22,6,6,9
22,6,6,9
17,6,6,9
10,0,0,0
13,1,0,0
19,2,0,0
10,0,0,0
19,2,0,0
13,1,0,0
67,9,3,0
58,3,3,0
21,3,3,0
303,31,15,27
179,19,9,18
180,14,6,9
154,10,6,9
249,24,12,54
237,23,9,18
232,18,12,54
238,25,18,63
212,13,6,9
223,17,12,54
223,17,12,54
120,12,12,54
126,16,12,54
111,12,12,54
111,12,12,54
94,14,6,0
90,11,3,0
109,14,12,54
94,13,12,54
94,13,12,54
96,2,0,0
72,9,6,9
71,11,9,9
69,9,6,9
68,7,6,9
66,6,6,9
65,7,6,9
89,10,6,9
100,14,12,54
100,14,12,54
85,13,12,54
19,5,3,0
15,5,3,0
18,5,3,0
19,6,3,0
22,9,9,0
14,5,3,0
15,5,3,0
39,2,0,0
35,5,3,0
34,3,3,0
25,5,3,0
46,3,0,0
37,1,0,0
94,17,9,18
91,16,9,18
61,7,6,9
61,7,6,9
91,16,9,18
61,7,6,9
61,7,6,9
58,7,6,9
58,7,6,9
25,7,3,0
25,7,3,0
28,1,0,0
171,14,3,0
176,23,15,63
176,24,15,63
185,17,9,27
154,14,0,0
142,10,3,0
81,7,0,0
98,10,3,0
101,12,3,0
128,16,6,9
128,17,6,9
123,8,3,0
97,13,6,0
81,8,0,0
80,8,3,0
80,8,3,0
141,13,6,9
103,4,3,0
142,26,21,90
125,18,12,45
151,19,15,63
121,15,9,27
125,18,9,27
151,20,15,45
134,16,12,45
104,12,9,27
89,7,3,0
89,7,3,0
130,13,9,27
25,7,6,9
78,7,6,9
98,12,3,0
