"0,1-d","2,1-d","3,1-d","4,1-d"
12,0,0,0
8,4,5,0
8,4,5,0
11,2,0,0
7,2,0,0
16,4,5,0
6,0,0,0
15,0,0,0
5,0,0,0
9,0,0,0
5,0,0,0
39,10,35,36
27,10,25,9
38,14,70,108
27,6,10,0
36,28,125,162
43,16,90,153
34,14,80,144
27,14,50,63
28,16,75,117
27,4,5,0
25,8,15,0
24,6,10,0
27,10,10,0
22,4,0,0
21,2,0,0
21,2,0,0
35,10,35,36
42,12,35,36
42,4,5,0
20,2,0,0
33,10,35,36
26,8,30,36
19,0,0,0
23,6,10,0
13,2,0,0
14,4,5,0
34,14,70,108
36,8,25,18
51,4,5,0
24,4,5,0
41,12,60,99
32,10,50,90
37,10,30,18
26,10,50,90
36,4,5,0
21,4,5,0
18,0,0,0
21,6,15,9
23,6,10,0
40,4,0,0
18,4,0,0
17,2,0,0
14,4,5,0
39,16,90,153
30,14,80,144
23,10,45,63
24,12,65,117
23,4,5,0
23,4,5,0
17,2,0,0
18,6,15,9
13,6,15,9
16,6,15,9
24,4,0,0
25,4,5,0
17,2,0,0
10,0,0,0
11,0,0,0
11,6,15,9
14,6,15,9
29,0,0,0
10,0,0,0
11,0,0,0
9,0,0,0
20,2,0,0
16,0,0,0
16,2,0,0
19,2,0,0
16,2,0,0
13,2,0,0
14,0,0,0
18,2,0,0
14,2,0,0
14,2,0,0
9,6,15,9
45,0,0,0
13,0,0,0
27,2,0,0
51,4,5,0
22,16,40,0
27,4,0,0
19,6,10,0
28,6,10,0
16,4,5,0
18,10,20,0
15,6,10,0
18,2,0,0
37,6,5,0
25,8,15,9
23,10,15,9
18,2,0,0
14,2,0,0
16,6,15,9
16,6,15,9
12,0,0,0
16,2,0,0
5,2,0,0
6,0,0,0
29,2,0,0
18,0,0,0
33,4,5,0
24,2,0,0
17,4,0,0
18,4,0,0
24,2,0,0
24,4,5,0
15,0,0,0
30,2,0,0
18,4,5,0
19,2,0,0
20,2,0,0
29,4,5,0
15,0,0,0
10,2,0,0
9,2,0,0
14,2,0,0
40,6,15,9
14,6,15,9
16,6,15,9
9,6,15,9
39,8,30,36
23,8,30,36
13,8,30,36
19,8,30,36
18,8,30,36
14,4,5,0
24,2,0,0
12,2,0,0
12,2,0,0
10,4,5,0
9,2,0,0
45,0,0,0
26,0,0,0
37,2,0,0
40,2,0,0
37,4,5,0
59,0,0,0
31,6,15,9
47,4,5,0
34,4,0,0
36,4,0,0
29,2,0,0
28,2,0,0
37,0,0,0
27,0,0,0
33,6,15,9
30,4,5,0
30,4,5,0
30,2,0,0
27,2,0,0
43,0,0,0
25,0,0,0
29,8,20,9
55,14,50,27
43,8,30,36
48,10,35,36
45,8,30,36
78,10,30,18
60,16,30,9
72,10,40,45
70,8,30,36
52,8,15,9
43,4,5,0
51,0,0,0
52,12,45,45
49,4,5,0
53,10,40,45
57,2,0,0
44,4,0,0
43,2,0,0
49,2,0,0
40,0,0,0
37,8,10,0
35,4,5,0
66,6,5,0
47,6,0,0
35,4,5,0
47,2,0,0
54,10,10,0
44,16,35,18
47,6,5,0
39,10,35,27
43,2,0,0
63,6,15,9
57,6,5,0
35,4,0,0
37,4,5,0
42,8,0,0
48,4,0,0
34,2,0,0
37,8,15,9
34,2,0,0
33,8,10,0
47,14,30,9
47,2,0,0
66,26,125,153
79,10,35,27
53,26,85,99
41,2,0,0
36,2,0,0
39,0,0,0
38,8,30,36
52,14,65,99
34,6,5,0
47,12,45,45
36,8,20,9
31,4,5,0
34,10,50,90
34,10,50,90
40,10,20,9
34,10,50,90
31,2,0,0
38,10,25,9
48,14,60,63
38,4,5,0
34,8,10,0
31,2,0,0
38,8,30,36
31,4,5,0
30,2,0,0
34,0,0,0
22,4,0,0
30,10,15,0
53,6,10,0
29,4,5,0
29,2,0,0
26,2,0,0
21,2,0,0
21,4,5,0
22,6,5,0
18,6,10,0
17,2,0,0
21,0,0,0
15,2,0,0
24,6,5,0
45,2,0,0
21,0,0,0
23,6,0,0
35,6,5,0
36,6,15,9
32,10,10,0
34,8,5,0
25,6,15,9
30,6,15,9
44,10,20,0
37,12,10,0
21,2,0,0
33,6,0,0
43,10,15,0
18,4,5,0
18,2,0,0
29,6,15,9
34,6,15,9
24,6,15,9
24,4,5,0
24,6,15,9
24,6,15,9
23,6,15,9
23,6,15,9
23,6,15,9
22,6,10,0
13,4,5,0
5,2,0,0
4,2,0,0
5,0,0,0
11,4,5,0
19,8,10,0
48,12,25,9
11,2,0,0
15,6,15,9
12,6,15,9
12,4,5,0
55,14,35,18
37,10,20,9
44,6,10,0
33,6,5,0
24,4,5,0
20,6,10,0
27,14,25,9
46,6,5,0
57,14,40,27
24,8,20,9
27,8,20,9
44,4,0,0
21,6,15,9
20,4,5,0
25,8,20,9
35,12,30,18
23,10,25,9
23,6,15,9
20,2,0,0
23,6,5,0
6,4,5,0
48,6,5,0
18,6,15,9
14,8,20,9
11,2,0,0
14,4,5,0
23,14,20,9
22,4,5,0
26,2,0,0
16,4,5,0
22,4,5,0
15,4,5,0
26,8,15,9
19,2,0,0
14,2,0,0
27,10,15,9
11,6,15,9
10,2,0,0
49,10,10,0
31,4,5,0
38,2,0,0
27,4,0,0
11,2,0,0
26,0,0,0
27,2,0,0
66,2,0,0
28,6,10,0
27,2,0,0
31,4,0,0
21,8,15,0
22,2,0,0
20,6,10,0
14,0,0,0
27,6,15,9
25,6,15,9
31,2,0,0
37,14,45,27
21,6,15,9
21,6,15,9
20,4,5,0
33,2,0,0
19,2,0,0
20,2,0,0
55,6,5,0
32,6,5,0
29,0,0,0
42,12,25,9
34,4,5,0
29,6,15,9
27,6,15,9
18,0,0,0
27,4,5,0
20,4,5,0
21,4,5,0
21,4,0,0
19,2,0,0
20,0,0,0
21,2,0,0
38,10,20,9
35,6,15,9
62,18,90,126
60,12,45,63
40,4,0,0
38,6,5,0
46,8,15,9
42,16,80,117
43,14,70,99
39,14,55,63
38,4,5,0
42,8,15,0
41,4,5,0
34,6,10,0
35,0,0,0
53,18,65,90
49,6,10,0
31,2,0,0
42,8,30,36
32,2,0,0
29,0,0,0
13,8,30,36
10,8,30,36
15,10,40,45
22,6,10,0
14,4,5,0
70,2,0,0
72,4,0,0
78,2,0,0
79,4,0,0
91,32,120,126
81,10,40,45
66,4,5,0
74,8,25,18
72,8,25,18
69,8,20,9
75,10,30,18
71,4,5,0
72,6,10,0
65,2,0,0
68,4,5,0
72,4,5,0
70,6,5,0
81,8,20,9
66,4,5,0
67,0,0,0
68,2,0,0
72,4,0,0
66,4,5,0
70,6,15,9
66,2,0,0
65,2,0,0
67,6,15,9
68,6,15,9
70,10,50,90
71,6,5,0
69,10,50,90
69,6,5,0
78,20,60,27
72,8,30,36
79,12,55,90
79,10,25,9
70,4,5,0
79,24,65,18
75,16,40,9
72,6,5,0
79,14,45,9
71,4,5,0
69,8,30,36
71,12,35,9
85,16,40,18
80,14,30,0
75,8,25,18
65,2,0,0
70,10,25,9
77,12,15,0
74,4,5,0
73,16,45,45
69,6,15,9
101,6,15,9
82,10,40,45
88,8,20,9
88,26,40,18
71,8,5,0
76,20,90,108
66,2,0,0
65,2,0,0
69,10,50,90
15,2,0,0
12,0,0,0
12,2,0,0
10,0,0,0
10,8,30,36
12,8,30,36
5,0,0,0
6,0,0,0
2,0,0,0
14,8,30,36
21,4,5,0
18,4,5,0
9,2,0,0
22,0,0,0
22,0,0,0
12,2,0,0
14,2,0,0
9,2,0,0
11,2,0,0
65,12,10,0
23,6,5,0
29,2,0,0
20,4,5,0
25,0,0,0
15,4,0,0
17,4,5,0
15,4,5,0
14,2,0,0
16,6,10,0
17,6,10,0
62,6,10,0
70,6,5,0
58,4,5,0
90,8,30,36
67,4,5,0
56,6,5,0
79,4,5,0
67,4,5,0
69,12,15,0
68,8,20,9
60,4,5,0
56,6,5,0
59,12,30,18
60,10,20,9
53,2,0,0
54,4,5,0
63,0,0,0
62,2,0,0
59,4,5,0
73,8,30,36
65,8,30,36
71,8,30,36
57,2,0,0
54,4,5,0
54,4,5,0
64,8,30,36
57,10,30,18
63,2,0,0
56,2,0,0
58,2,0,0
62,8,10,0
55,6,15,9
54,0,0,0
55,2,0,0
54,2,0,0
54,4,5,0
55,4,5,0
53,2,0,0
54,4,5,0
52,0,0,0
53,2,0,0
13,2,0,0
17,2,0,0
15,2,0,0
18,2,0,0
19,0,0,0
12,0,0,0
13,0,0,0
20,4,5,0
17,2,0,0
26,6,0,0
11,2,0,0
14,2,0,0
17,2,0,0
21,6,10,0
31,6,10,0
39,4,5,0
35,4,5,0
28,4,5,0
25,0,0,0
20,4,5,0
28,4,5,0
17,4,5,0
20,2,0,0
25,4,5,0
19,2,0,0
17,4,5,0
25,4,5,0
26,4,5,0
20,4,5,0
23,6,5,0
20,4,5,0
25,6,5,0
18,4,5,0
20,4,5,0
24,2,0,0
26,6,5,0
21,4,5,0
17,4,5,0
31,6,5,0
30,6,15,9
16,2,0,0
38,12,25,9
18,4,5,0
21,6,15,9
15,2,0,0
17,2,0,0
18,4,0,0
12,4,5,0
47,10,20,9
21,4,5,0
18,6,15,9
13,6,15,9
21,6,10,0
22,8,10,0
16,6,15,9
11,2,0,0
8,4,5,0
11,4,5,0
25,2,0,0
20,4,5,0
16,4,5,0
15,2,0,0
22,6,5,0
21,0,0,0
15,2,0,0
17,2,0,0
15,2,0,0
32,6,5,0
16,4,5,0
15,0,0,0
23,6,5,0
22,6,5,0
32,0,0,0
27,6,10,0
28,4,5,0
36,10,20,0
35,8,15,0
24,4,5,0
21,4,5,0
19,4,5,0
17,4,5,0
18,4,5,0
16,0,0,0
17,2,0,0
27,6,5,0
35,8,25,18
30,6,15,9
31,6,15,9
33,10,50,90
32,10,50,90
41,8,25,18
42,10,50,90
33,4,5,0
42,10,30,18
38,6,15,9
35,4,5,0
48,10,30,18
43,8,15,0
51,10,20,9
39,14,65,99
32,10,50,90
47,16,65,99
40,4,5,0
44,4,5,0
37,6,15,9
32,10,50,90
34,14,65,99
32,10,50,90
36,4,5,0
25,8,30,36
22,8,30,36
26,12,50,54
22,8,25,18
35,16,55,54
31,8,10,0
29,2,0,0
23,2,0,0
23,2,0,0
27,4,5,0
26,6,5,0
24,4,5,0
20,4,5,0
26,6,15,9
20,4,5,0
21,4,5,0
4,4,5,0
11,4,5,0
21,12,35,27
24,6,15,9
21,16,50,36
34,8,25,18
18,2,0,0
15,6,15,9
13,6,15,9
16,6,15,9
15,6,15,9
11,0,0,0
11,6,15,9
12,6,15,9
29,8,25,18
21,4,5,0
11,0,0,0
15,4,5,0
10,4,5,0
20,4,5,0
12,6,15,9
11,6,15,9
17,8,20,9
25,12,30,9
26,4,5,0
22,16,70,63
35,12,50,54
19,6,5,0
16,10,40,45
13,4,5,0
15,8,30,36
14,4,5,0
18,14,40,36
9,4,5,0
14,14,15,0
38,2,0,0
16,4,5,0
12,4,5,0
23,4,5,0
23,6,10,0
12,0,0,0
8,0,0,0
8,0,0,0
2,2,0,0
19,4,5,0
15,4,5,0
11,0,0,0
8,0,0,0
22,4,5,0
19,4,5,0
25,2,0,0
35,2,0,0
23,4,5,0
22,4,5,0
14,6,10,0
11,6,5,0
21,2,0,0
30,4,5,0
6,0,0,0
7,2,0,0
23,6,15,9
32,22,50,18
30,4,5,0
41,6,15,9
54,6,15,9
41,4,5,0
50,4,5,0
49,6,15,9
52,12,25,9
28,4,5,0
22,6,15,9
24,6,15,9
23,4,5,0
21,4,5,0
19,4,5,0
21,8,20,9
20,6,15,9
9,4,5,0
19,0,0,0
3,0,0,0
5,0,0,0
12,8,15,9
15,6,15,9
16,6,15,9
8,6,15,9
24,2,0,0
19,6,15,9
20,8,20,9
12,8,20,9
14,0,0,0
10,4,5,0
11,4,5,0
21,6,15,9
30,8,15,9
24,2,0,0
17,2,0,0
7,2,0,0
4,2,0,0
9,0,0,0
24,6,15,9
25,8,15,9
11,10,50,90
21,10,50,90
18,10,50,90
11,10,50,90
15,0,0,0
21,4,5,0
22,4,5,0
31,2,0,0
17,6,10,0
20,6,10,0
10,4,5,0
20,10,50,90
17,10,50,90
10,10,50,90
18,2,0,0
29,4,5,0
12,0,0,0
6,2,0,0
29,12,35,18
25,10,25,9
25,10,25,9
21,4,5,0
26,6,15,9
33,2,0,0
16,4,5,0
21,4,5,0
19,2,0,0
13,10,30,36
17,8,30,36
26,8,30,36
19,2,0,0
18,2,0,0
13,4,0,0
12,2,0,0
27,16,60,90
20,10,50,90
37,2,0,0
16,2,0,0
17,4,0,0
18,6,5,0
17,4,5,0
16,2,0,0
19,4,5,0
28,6,10,0
25,4,5,0
39,6,15,9
39,6,5,0
19,4,5,0
36,6,5,0
50,6,10,0
26,4,5,0
20,6,15,9
22,6,15,9
21,4,5,0
19,8,20,9
22,8,10,0
14,4,5,0
11,2,0,0
27,4,5,0
20,2,0,0
26,10,25,9
30,6,10,0
22,8,10,0
31,6,10,0
27,8,20,9
22,4,5,0
24,6,5,0
18,6,10,0
17,4,5,0
18,4,5,0
12,2,0,0
32,4,5,0
20,4,5,0
30,4,5,0
29,4,5,0
17,4,5,0
16,4,5,0
36,6,10,0
31,12,30,9
52,10,20,9
39,10,25,9
21,4,5,0
37,2,0,0
29,6,15,9
15,0,0,0
21,2,0,0
38,2,0,0
16,4,5,0
12,4,5,0
14,8,30,36
23,8,30,36
10,2,0,0
13,10,25,9
20,4,5,0
19,8,20,9
16,2,0,0
37,8,10,0
45,4,5,0
28,2,0,0
26,0,0,0
25,6,15,9
30,0,0,0
25,0,0,0
22,0,0,0
27,2,0,0
22,2,0,0
24,4,5,0
37,4,5,0
30,6,15,9
22,2,0,0
18,4,5,0
18,4,5,0
27,0,0,0
18,4,5,0
35,12,50,54
16,6,15,9
14,6,15,9
17,6,15,9
16,10,40,45
13,4,5,0
15,8,30,36
18,10,35,36
19,4,5,0
18,6,15,9
9,0,0,0
23,12,10,0
16,4,5,0
26,4,5,0
24,0,0,0
18,0,0,0
14,2,0,0
13,0,0,0
19,2,0,0
13,4,5,0
23,4,5,0
17,4,5,0
14,0,0,0
11,2,0,0
16,2,0,0
14,8,25,18
27,12,50,54
33,2,0,0
18,6,15,9
23,8,25,18
14,8,15,9
6,2,0,0
61,22,45,18
52,2,0,0
63,8,15,9
53,2,0,0
46,8,15,9
92,14,30,18
43,12,35,18
45,16,20,0
45,4,0,0
45,4,5,0
50,6,5,0
43,6,5,0
39,4,5,0
45,14,25,9
41,8,20,9
39,4,5,0
38,2,0,0
38,2,0,0
46,4,5,0
40,6,15,9
38,2,0,0
46,2,0,0
38,2,0,0
48,4,5,0
43,6,5,0
38,2,0,0
49,4,5,0
52,8,15,0
43,6,15,9
38,2,0,0
26,4,5,0
28,4,5,0
32,16,25,9
24,4,5,0
33,4,5,0
39,6,15,9
43,6,15,9
22,4,5,0
27,16,30,9
27,6,15,9
19,2,0,0
21,4,5,0
52,4,5,0
79,20,35,9
30,8,20,9
32,2,0,0
41,2,0,0
59,10,15,0
35,4,5,0
26,4,5,0
34,4,5,0
29,0,0,0
60,2,0,0
31,4,5,0
28,8,20,9
26,4,5,0
33,2,0,0
25,2,0,0
28,4,5,0
40,6,0,0
25,2,0,0
25,2,0,0
44,8,20,9
42,6,5,0
39,4,5,0
34,14,25,9
31,6,15,9
29,10,40,45
28,8,30,36
31,8,30,36
27,6,5,0
30,2,0,0
25,2,0,0
13,4,5,0
11,4,5,0
7,0,0,0
17,10,50,90
9,0,0,0
35,6,0,0
33,16,30,9
47,12,35,18
39,4,5,0
34,4,5,0
39,2,0,0
62,8,15,9
25,2,0,0
43,10,30,18
33,0,0,0
33,2,0,0
31,2,0,0
26,4,0,0
28,6,15,9
54,0,0,0
24,0,0,0
24,0,0,0
24,0,0,0
20,2,0,0
19,2,0,0
42,2,0,0
15,2,0,0
49,4,0,0
27,2,0,0
32,10,30,9
37,6,10,0
24,4,5,0
19,4,5,0
28,8,20,9
11,2,0,0
13,6,15,9
51,6,10,0
41,14,80,180
49,4,5,0
61,10,40,45
42,20,60,54
39,14,80,180
39,12,75,180
34,12,75,180
24,2,0,0
27,8,30,36
29,2,0,0
34,12,75,180
29,12,75,180
29,12,75,180
27,6,15,9
24,2,0,0
27,4,0,0
27,2,0,0
24,2,0,0
49,6,10,0
36,2,0,0
37,6,15,9
42,2,0,0
37,6,15,9
29,0,0,0
41,8,25,18
35,4,0,0
35,6,15,9
64,6,15,9
44,2,0,0
40,6,15,9
33,6,15,9
31,6,15,9
31,6,15,9
31,6,15,9
28,0,0,0
36,0,0,0
28,0,0,0
41,4,5,0
43,0,0,0
50,4,5,0
65,4,5,0
83,6,5,0
32,2,0,0
38,0,0,0
60,4,5,0
43,0,0,0
35,4,5,0
30,4,5,0
63,14,25,9
39,4,0,0
38,6,15,9
34,6,15,9
28,0,0,0
29,2,0,0
29,2,0,0
29,2,0,0
30,4,5,0
47,4,5,0
28,0,0,0
33,2,0,0
31,6,15,9
30,4,5,0
60,14,35,9
45,6,15,9
45,8,20,9
54,10,10,0
57,10,15,9
42,6,15,9
56,14,35,18
50,2,0,0
40,2,0,0
45,10,20,9
43,4,5,0
51,4,0,0
49,6,15,9
40,2,0,0
42,4,0,0
40,2,0,0
46,2,0,0
45,0,0,0
42,2,0,0
42,6,15,9
47,2,0,0
43,6,15,9
36,2,0,0
26,2,0,0
28,2,0,0
26,4,0,0
30,2,0,0
23,4,5,0
24,4,5,0
23,4,5,0
23,4,0,0
15,2,0,0
22,0,0,0
12,2,0,0
19,4,0,0
30,2,0,0
14,2,0,0
14,2,0,0
16,0,0,0
9,0,0,0
24,6,15,9
10,4,5,0
16,10,20,9
10,6,15,9
8,4,5,0
7,2,0,0
8,4,0,0
12,2,0,0
7,2,0,0
7,2,0,0
7,2,0,0
5,0,0,0
18,2,0,0
19,4,5,0
20,6,15,9
35,6,15,9
19,2,0,0
19,4,5,0
15,0,0,0
18,6,15,9
15,0,0,0
15,0,0,0
16,2,0,0
17,2,0,0
15,0,0,0
5,2,0,0
8,2,0,0
17,0,0,0
9,0,0,0
7,0,0,0
9,4,5,0
8,4,5,0
14,2,0,0
3,2,0,0
12,4,5,0
7,0,0,0
8,4,5,0
21,6,15,9
9,4,5,0
27,0,0,0
24,2,0,0
34,4,5,0
31,6,10,0
21,2,0,0
17,2,0,0
29,6,10,0
20,2,0,0
19,2,0,0
31,2,0,0
21,4,0,0
17,0,0,0
19,2,0,0
15,4,5,0
15,4,5,0
19,4,5,0
17,6,10,0
15,4,5,0
19,4,0,0
26,4,5,0
30,2,0,0
19,4,5,0
18,2,0,0
29,4,5,0
15,2,0,0
17,2,0,0
21,0,0,0
16,0,0,0
23,0,0,0
19,2,0,0
18,0,0,0
21,0,0,0
19,2,0,0
16,4,0,0
8,2,0,0
7,4,5,0
7,4,5,0
9,0,0,0
13,2,0,0
23,6,15,9
19,2,0,0
16,2,0,0
24,6,15,9
36,6,15,9
36,10,20,9
14,4,5,0
21,4,5,0
4,4,5,0
16,6,10,0
10,4,5,0
9,2,0,0
9,2,0,0
7,4,0,0
14,2,0,0
8,2,0,0
6,0,0,0
8,2,0,0
7,2,0,0
25,6,10,0
15,4,5,0
15,4,5,0
30,6,10,0
26,4,5,0
18,6,5,0
18,0,0,0
14,2,0,0
13,4,5,0
23,6,15,9
27,0,0,0
11,4,5,0
11,4,5,0
22,4,5,0
14,6,15,9
16,2,0,0
24,8,25,18
24,8,20,9
24,4,5,0
20,6,15,9
20,4,5,0
21,6,10,0
16,2,0,0
19,8,10,0
19,6,5,0
22,4,5,0
31,4,5,0
24,4,5,0
12,6,5,0
11,4,5,0
26,2,0,0
26,6,5,0
20,2,0,0
42,6,0,0
18,4,5,0
20,4,5,0
17,4,5,0
17,2,0,0
20,2,0,0
38,20,120,225
32,8,30,36
65,18,65,72
40,16,60,45
35,8,10,0
55,14,65,99
43,12,40,36
41,10,35,36
33,10,50,90
33,10,50,90
34,8,30,36
43,14,65,72
34,12,55,72
36,10,25,9
43,6,10,0
33,10,20,9
30,4,5,0
31,0,0,0
29,2,0,0
24,2,0,0
29,8,10,0
24,2,0,0
17,8,10,0
14,4,5,0
15,6,5,0
14,8,30,36
37,10,50,90
15,10,50,90
15,10,50,90
12,4,5,0
18,2,0,0
26,4,0,0
21,2,0,0
15,2,0,0
17,2,0,0
15,2,0,0
19,4,5,0
16,4,5,0
18,2,0,0
14,0,0,0
15,2,0,0
18,2,0,0
16,4,0,0
30,0,0,0
29,12,45,45
31,12,45,45
22,6,15,9
20,2,0,0
25,2,0,0
15,2,0,0
14,0,0,0
23,6,15,9
18,8,30,36
18,8,30,36
18,8,30,36
14,0,0,0
9,2,0,0
8,4,5,0
9,4,5,0
7,2,0,0
18,2,0,0
8,4,0,0
16,0,0,0
14,0,0,0
23,2,0,0
7,2,0,0
7,2,0,0
13,4,5,0
8,6,10,0
22,4,5,0
11,6,10,0
8,4,5,0
4,4,5,0
9,4,5,0
14,6,5,0
11,4,5,0
13,4,5,0
4,0,0,0
7,0,0,0
12,4,0,0
10,2,0,0
44,4,5,0
45,4,5,0
35,4,5,0
34,14,80,180
34,12,75,180
29,12,75,180
26,4,5,0
29,12,75,180
22,2,0,0
19,2,0,0
24,12,75,180
24,12,75,180
8,4,5,0
13,2,0,0
7,2,0,0
7,2,0,0
7,2,0,0
3,2,0,0
10,2,0,0
10,2,0,0
21,2,0,0
15,2,0,0
18,0,0,0
18,4,0,0
12,4,0,0
20,2,0,0
13,2,0,0
10,0,0,0
10,0,0,0
10,0,0,0
11,2,0,0
2,0,0,0
2,0,0,0
6,0,0,0
11,2,0,0
18,0,0,0
16,2,0,0
36,6,5,0
19,2,0,0
26,10,50,90
46,18,75,99
46,14,65,99
34,10,50,90
21,8,20,9
20,4,5,0
15,0,0,0
24,18,65,99
23,4,5,0
16,2,0,0
16,2,0,0
27,10,50,90
4,2,0,0
14,2,0,0
26,6,5,0
14,4,0,0
12,2,0,0
22,4,5,0
19,0,0,0
16,8,30,36
24,8,30,36
23,0,0,0
16,0,0,0
11,0,0,0
18,8,30,36
12,4,5,0
25,6,15,9
34,8,5,0
22,2,0,0
15,4,5,0
24,6,15,9
21,4,5,0
21,6,15,9
16,6,15,9
19,4,5,0
10,0,0,0
10,2,0,0
24,4,0,0
6,0,0,0
11,4,0,0
24,12,30,9
13,4,5,0
16,6,15,9
14,4,5,0
26,10,25,9
17,6,15,9
12,6,10,0
6,0,0,0
25,8,10,0
16,4,5,0
15,2,0,0
22,6,15,9
23,6,15,9
13,2,0,0
15,6,15,9
17,8,10,0
15,4,5,0
13,0,0,0
29,4,0,0
19,2,0,0
38,2,0,0
25,2,0,0
32,4,0,0
35,6,5,0
15,0,0,0
16,2,0,0
17,4,5,0
32,2,0,0
16,2,0,0
27,2,0,0
20,4,5,0
6,4,5,0
28,4,5,0
40,10,10,0
26,10,20,9
30,10,25,9
36,12,30,9
32,6,5,0
35,14,35,9
36,2,0,0
18,4,5,0
29,6,10,0
22,4,5,0
18,4,0,0
14,0,0,0
27,8,10,0
24,4,5,0
29,2,0,0
41,8,0,0
44,2,0,0
29,8,5,0
23,2,0,0
29,8,10,0
44,8,10,0
26,8,30,36
22,0,0,0
31,8,30,36
28,8,30,36
26,8,30,36
32,4,5,0
24,4,5,0
29,8,30,36
23,2,0,0
42,28,115,135
36,14,50,54
33,10,40,36
35,14,65,72
43,20,85,99
43,8,30,36
35,6,15,9
81,8,15,9
32,6,15,9
48,0,0,0
42,6,15,9
48,14,40,45
42,10,40,45
57,2,0,0
32,4,0,0
30,2,0,0
33,8,30,36
37,0,0,0
28,4,5,0
28,4,5,0
28,2,0,0
28,4,5,0
26,12,50,54
23,10,40,36
25,16,65,72
33,18,85,99
33,8,30,36
32,6,15,9
38,12,40,45
32,10,40,45
20,2,0,0
23,8,30,36
18,2,0,0
8,2,0,0
15,2,0,0
16,2,0,0
14,2,0,0
10,0,0,0
7,0,0,0
7,4,5,0
6,2,0,0
12,4,5,0
12,4,5,0
17,8,25,18
19,10,40,45
27,8,30,36
18,2,0,0
16,2,0,0
17,8,30,36
10,0,0,0
16,10,25,18
9,2,0,0
7,0,0,0
14,4,5,0
20,4,5,0
10,4,5,0
10,0,0,0
30,6,5,0
11,4,5,0
9,2,0,0
14,4,5,0
15,4,0,0
9,4,5,0
10,4,5,0
20,2,0,0
15,2,0,0
13,2,0,0
16,0,0,0
20,2,0,0
13,2,0,0
13,2,0,0
12,0,0,0
12,0,0,0
12,0,0,0
15,2,0,0
12,0,0,0
10,0,0,0
6,2,0,0
6,2,0,0
12,2,0,0
9,2,0,0
11,4,5,0
17,4,5,0
22,2,0,0
18,6,15,9
14,6,15,9
10,4,5,0
20,8,20,9
22,6,15,9
26,8,10,0
14,4,5,0
33,12,30,9
33,8,15,0
11,4,5,0
9,0,0,0
8,0,0,0
8,0,0,0
4,2,0,0
19,0,0,0
2,0,0,0
5,2,0,0
16,0,0,0
15,6,5,0
21,2,0,0
31,8,15,9
23,2,0,0
43,10,20,9
17,6,15,9
31,8,20,9
17,4,5,0
11,2,0,0
9,6,5,0
5,2,0,0
8,0,0,0
8,2,0,0
6,2,0,0
12,2,0,0
15,2,0,0
21,2,0,0
17,2,0,0
19,6,5,0
12,4,5,0
10,4,5,0
12,0,0,0
25,4,5,0
27,4,5,0
19,4,5,0
18,4,5,0
21,0,0,0
18,0,0,0
18,6,5,0
23,2,0,0
18,4,5,0
21,4,5,0
16,0,0,0
22,6,5,0
16,2,0,0
17,4,5,0
10,2,0,0
25,2,0,0
2,2,0,0
18,8,20,9
38,16,40,18
45,6,15,9
16,6,15,9
14,2,0,0
27,4,0,0
17,4,5,0
14,2,0,0
6,2,0,0
12,2,0,0
7,2,0,0
10,0,0,0
14,2,0,0
18,2,0,0
26,12,50,54
25,6,15,9
16,8,30,36
11,2,0,0
11,2,0,0
34,10,35,36
48,0,0,0
30,8,20,9
33,8,20,9
39,16,50,45
27,6,10,0
21,6,15,9
33,16,60,54
22,6,15,9
48,2,0,0
24,8,30,36
21,4,5,0
19,2,0,0
12,2,0,0
21,0,0,0
25,8,25,18
32,8,25,18
32,8,25,18
14,6,15,9
13,6,15,9
8,0,0,0
1,0,0,0
15,2,0,0
19,2,0,0
6,0,0,0
4,0,0,0
5,2,0,0
4,2,0,0
3,2,0,0
2,0,0,0
7,2,0,0
61,8,20,9
10,6,15,9
13,4,5,0
10,6,15,9
14,4,5,0
8,4,5,0
9,0,0,0
8,4,5,0
22,4,0,0
12,2,0,0
7,0,0,0
12,2,0,0
12,2,0,0
3,0,0,0
11,4,5,0
14,4,5,0
22,2,0,0
12,4,5,0
17,4,5,0
12,0,0,0
20,4,5,0
9,6,10,0
23,4,5,0
30,6,15,9
30,10,25,9
39,8,30,36
33,16,55,45
18,2,0,0
20,6,15,9
21,0,0,0
19,2,0,0
20,4,5,0
17,0,0,0
18,2,0,0
21,4,5,0
16,4,5,0
17,4,5,0
11,2,0,0
19,4,5,0
20,0,0,0
25,0,0,0
16,4,5,0
44,2,0,0
13,2,0,0
26,2,0,0
14,4,5,0
23,12,55,90
21,4,5,0
17,10,50,90
14,10,50,90
14,10,50,90
14,10,50,90
19,12,55,90
64,6,15,9
9,0,0,0
15,6,15,9
9,0,0,0
17,2,0,0
15,2,0,0
22,6,15,9
17,6,15,9
23,12,30,18
28,2,0,0
16,6,15,9
41,4,0,0
37,12,50,90
46,14,60,99
28,2,0,0
37,4,0,0
31,16,100,189
24,2,0,0
30,12,50,90
31,14,85,171
23,10,25,18
31,16,100,189
29,14,85,171
16,2,0,0
29,12,60,99
33,2,0,0
36,6,0,0
25,4,5,0
33,2,0,0
26,2,0,0
22,4,5,0
25,2,0,0
29,2,0,0
59,18,65,90
49,12,60,90
44,10,45,63
50,14,55,63
45,10,30,36
72,20,90,117
